sep=,
2023-10-18 00:40:05,801
2023-10-18 00:42:12,798
2023-10-18 00:44:19,799
2023-10-18 00:46:26,797
2023-10-18 00:48:33,790
2023-10-18 00:50:40,791
2023-10-18 00:52:47,794
2023-10-18 00:54:54,787
2023-10-18 00:57:01,778
2023-10-18 00:59:08,779
2023-10-18 01:01:15,772
2023-10-18 01:03:22,769
2023-10-18 01:05:29,765
2023-10-18 01:07:36,764
2023-10-18 01:09:43,763
2023-10-18 01:11:50,762
2023-10-18 01:13:57,764
2023-10-18 01:16:04,767
2023-10-18 01:18:11,776
2023-10-18 01:20:18,779
2023-10-18 01:22:25,781
2023-10-18 01:24:32,780
2023-10-18 01:26:39,784
2023-10-18 01:28:47,787
2023-10-18 01:30:54,789
2023-10-18 01:33:01,794
2023-10-18 01:35:08,795
2023-10-18 01:37:15,794
2023-10-18 01:39:22,786
2023-10-18 01:41:29,789
2023-10-18 01:43:36,783
2023-10-18 01:45:43,787
2023-10-18 01:47:50,781
2023-10-18 01:49:57,773
2023-10-18 01:52:04,775
2023-10-18 01:54:11,773
2023-10-18 01:56:18,766
2023-10-18 01:58:25,762
2023-10-18 02:00:32,762
2023-10-18 02:02:39,767
2023-10-18 02:04:46,763
2023-10-18 02:06:53,763
2023-10-18 02:09:00,760
2023-10-18 02:11:07,759
2023-10-18 02:13:14,758
2023-10-18 02:17:28,760
2023-10-18 02:19:35,759
2023-10-18 02:21:42,760
2023-10-18 02:23:49,761
2023-10-18 02:25:56,752
2023-10-18 02:28:03,756
2023-10-18 02:30:10,753
2023-10-18 02:32:17,745
2023-10-18 02:34:24,743
2023-10-18 02:36:30,743
2023-10-18 02:38:37,751
2023-10-18 02:40:44,755
2023-10-18 02:42:51,755
2023-10-18 02:44:58,754
2023-10-18 02:47:05,755
2023-10-18 02:49:12,749
2023-10-18 02:51:19,750
2023-10-18 02:53:26,747
2023-10-18 02:55:33,747
2023-10-18 02:57:40,747
2023-10-18 02:59:47,749
2023-10-18 03:01:54,757
2023-10-18 03:04:01,760
2023-10-18 03:06:08,767
2023-10-18 03:08:15,771
2023-10-18 03:10:22,771
2023-10-18 03:12:29,773
2023-10-18 03:14:36,774
2023-10-18 03:16:43,777
2023-10-18 03:18:50,782
2023-10-18 03:20:57,777
2023-10-18 03:23:04,776
2023-10-18 03:25:11,770
2023-10-18 03:27:18,775
2023-10-18 03:29:25,770
2023-10-18 03:31:32,770
2023-10-18 03:33:39,768
2023-10-18 03:35:46,766
2023-10-18 03:37:53,773
2023-10-18 03:40:00,780
2023-10-18 03:42:07,784
2023-10-18 03:44:15,789
2023-10-18 03:46:22,792
2023-10-18 03:48:29,796
2023-10-18 03:50:36,797
2023-10-18 03:52:43,807
2023-10-18 03:54:50,815
2023-10-18 03:56:57,819
2023-10-18 03:59:04,827
2023-10-18 04:01:11,830
2023-10-18 04:03:18,837
2023-10-18 04:05:25,838
2023-10-18 04:07:32,844
2023-10-18 04:09:39,845
2023-10-18 04:11:46,847
2023-10-18 04:13:53,846
2023-10-18 04:18:07,847
2023-10-18 04:20:14,848
2023-10-18 04:22:21,851
2023-10-18 04:24:28,850
2023-10-18 04:26:35,850
2023-10-18 04:28:42,852
2023-10-18 04:30:49,846
2023-10-18 04:32:56,838
2023-10-18 04:35:03,832
2023-10-18 04:37:10,828
2023-10-18 04:39:17,825
2023-10-18 04:41:24,823
2023-10-18 04:43:31,816
2023-10-18 04:45:38,809
2023-10-18 04:47:45,814
2023-10-18 04:49:52,821
2023-10-18 04:51:59,830
2023-10-18 04:54:06,837
2023-10-18 04:56:14,842
2023-10-18 04:58:21,842
2023-10-18 05:00:28,845
2023-10-18 05:02:35,844
2023-10-18 05:04:42,844
2023-10-18 05:06:49,841
2023-10-18 05:08:56,845
2023-10-18 05:11:03,847
2023-10-18 05:13:10,852
2023-10-18 05:15:17,858
2023-10-18 05:17:24,864
2023-10-18 05:19:31,874
2023-10-18 05:21:38,873
2023-10-18 05:23:45,873
2023-10-18 05:25:52,869
2023-10-18 05:27:59,870
2023-10-18 05:30:06,866
2023-10-18 05:32:13,872
2023-10-18 05:34:20,878
2023-10-18 05:36:27,877
2023-10-18 05:40:41,884
2023-10-18 05:42:48,879
2023-10-18 05:44:55,881
2023-10-18 05:47:02,882
2023-10-18 05:49:09,877
2023-10-18 05:51:16,872
2023-10-18 05:53:23,873
2023-10-18 05:55:30,871
2023-10-18 05:57:37,868
2023-10-18 05:59:44,869
2023-10-18 06:01:51,868
2023-10-18 06:03:58,875
2023-10-18 06:06:05,872
2023-10-18 06:08:13,876
2023-10-18 06:10:20,874
2023-10-18 06:12:27,870
2023-10-18 06:14:34,870
2023-10-18 06:16:41,867
2023-10-18 06:18:48,874
2023-10-18 06:20:55,873
2023-10-18 06:23:02,873
2023-10-18 06:25:09,864
2023-10-18 06:27:16,866
2023-10-18 06:29:23,869
2023-10-18 06:31:30,868
2023-10-18 06:33:37,867
2023-10-18 06:35:44,863
2023-10-18 06:37:51,866
2023-10-18 06:39:58,863
2023-10-18 06:42:05,862
2023-10-18 06:44:12,862
2023-10-18 06:46:19,861
2023-10-18 06:48:26,863
2023-10-18 06:50:33,861
2023-10-18 06:52:40,861
2023-10-18 06:54:47,855
2023-10-18 06:56:54,860
2023-10-18 06:59:01,859
2023-10-18 07:01:08,859
2023-10-18 07:03:15,865
2023-10-18 07:05:22,864
2023-10-18 07:07:29,867
2023-10-18 07:09:36,866
2023-10-18 07:11:43,866
2023-10-18 07:13:50,866
2023-10-18 07:15:57,860
2023-10-18 07:18:04,856
2023-10-18 07:20:11,853
2023-10-18 07:22:19,849
2023-10-18 07:24:26,845
2023-10-18 07:26:33,841
2023-10-18 07:28:40,837
2023-10-18 07:30:47,830
2023-10-18 07:32:54,827
2023-10-18 07:35:01,825
2023-10-18 07:37:08,815
2023-10-18 07:39:15,820
2023-10-18 07:41:22,839
2023-10-18 07:43:29,874
2023-10-18 07:45:36,952
2023-10-18 07:47:43,1157
2023-10-18 07:49:50,1273
2023-10-18 07:51:57,1301
2023-10-18 07:54:04,1283
2023-10-18 07:56:11,1266
2023-10-18 07:58:18,1246
2023-10-18 08:00:25,1213
2023-10-18 08:02:32,1193
2023-10-18 08:04:39,1178
2023-10-18 08:06:46,1167
2023-10-18 08:08:53,1146
2023-10-18 08:11:00,1127
2023-10-18 08:13:07,1122
2023-10-18 08:15:14,1108
2023-10-18 08:17:21,1098
2023-10-18 08:19:28,1089
2023-10-18 08:21:35,1079
2023-10-18 08:23:42,1068
2023-10-18 08:25:49,1063
2023-10-18 08:27:56,1054
2023-10-18 08:30:03,1049
2023-10-18 08:32:10,1039
2023-10-18 08:34:18,1037
2023-10-18 08:36:25,1033
2023-10-18 08:38:32,1031
2023-10-18 08:40:39,1026
2023-10-18 08:42:46,1020
2023-10-18 08:44:53,1016
2023-10-18 08:47:00,1016
2023-10-18 08:49:07,1015
2023-10-18 08:51:14,1014
2023-10-18 08:53:21,1036
2023-10-18 08:55:28,1058
2023-10-18 08:57:35,1067
2023-10-18 08:59:42,1080
2023-10-18 09:01:49,1091
2023-10-18 09:03:56,1095
2023-10-18 09:06:03,1106
2023-10-18 09:08:10,1109
2023-10-18 09:10:17,1111
2023-10-18 09:12:24,1111
2023-10-18 09:14:31,1113
2023-10-18 09:16:38,1110
2023-10-18 09:18:45,1111
2023-10-18 09:20:52,1112
2023-10-18 09:22:59,1115
2023-10-18 09:25:06,1106
2023-10-18 09:27:13,1102
2023-10-18 09:29:20,1100
2023-10-18 09:31:27,1087
2023-10-18 09:33:34,1066
2023-10-18 09:35:41,1051
2023-10-18 09:37:48,1045
2023-10-18 09:39:55,1033
2023-10-18 09:42:01,1026
2023-10-18 09:44:08,1017
2023-10-18 09:46:15,1011
2023-10-18 09:48:22,1000
2023-10-18 09:50:29,995
2023-10-18 09:52:36,987
2023-10-18 09:54:43,981
2023-10-18 09:56:50,993
2023-10-18 09:58:57,1027
2023-10-18 10:01:04,1033
2023-10-18 10:03:11,1024
2023-10-18 10:05:18,1017
2023-10-18 10:07:25,1023
2023-10-18 10:09:32,1018
2023-10-18 10:11:39,1002
2023-10-18 10:13:46,991
2023-10-18 10:15:53,983
2023-10-18 10:18:00,976
2023-10-18 10:20:07,969
2023-10-18 10:22:14,960
2023-10-18 10:24:21,952
2023-10-18 10:26:28,945
2023-10-18 10:28:35,932
2023-10-18 10:30:42,927
2023-10-18 10:32:49,923
2023-10-18 10:34:56,921
2023-10-18 10:37:03,910
2023-10-18 10:39:10,904
2023-10-18 10:41:17,903
2023-10-18 10:43:24,885
2023-10-18 10:45:31,886
2023-10-18 10:47:38,884
2023-10-18 10:49:45,879
2023-10-18 10:51:53,877
2023-10-18 10:54:00,874
2023-10-18 10:56:07,868
2023-10-18 10:58:14,863
2023-10-18 11:00:21,860
2023-10-18 11:02:28,860
2023-10-18 11:04:35,852
2023-10-18 11:06:42,848
2023-10-18 11:08:49,846
2023-10-18 11:10:56,837
2023-10-18 11:13:03,834
2023-10-18 11:15:10,825
2023-10-18 11:17:17,817
2023-10-18 11:19:24,808
2023-10-18 11:21:31,799
2023-10-18 11:23:38,786
2023-10-18 11:25:45,774
2023-10-18 11:27:52,766
2023-10-18 11:29:59,761
2023-10-18 11:32:06,752
2023-10-18 11:34:13,752
2023-10-18 11:36:20,746
2023-10-18 11:38:27,735
2023-10-18 11:40:34,730
2023-10-18 11:42:41,734
2023-10-18 11:44:48,722
2023-10-18 11:46:55,719
2023-10-18 11:49:02,718
2023-10-18 11:51:09,707
2023-10-18 11:53:16,701
2023-10-18 11:55:23,700
2023-10-18 11:57:30,698
2023-10-18 11:59:37,687
2023-10-18 12:01:44,687
2023-10-18 12:03:51,681
2023-10-18 12:05:59,669
2023-10-18 12:08:06,672
2023-10-18 12:10:13,670
2023-10-18 12:12:20,672
2023-10-18 12:14:27,668
2023-10-18 12:16:34,668
2023-10-18 12:18:41,656
2023-10-18 12:20:48,654
2023-10-18 12:22:55,638
2023-10-18 12:25:02,636
2023-10-18 12:27:09,634
2023-10-18 12:29:16,636
2023-10-18 12:31:23,636
2023-10-18 12:33:30,631
2023-10-18 12:35:37,627
2023-10-18 12:37:44,621
2023-10-18 12:39:51,612
2023-10-18 12:41:58,612
2023-10-18 12:44:05,609
2023-10-18 12:46:12,606
2023-10-18 12:48:19,606
2023-10-18 12:50:26,603
2023-10-18 12:52:33,601
2023-10-18 12:54:40,594
2023-10-18 12:56:47,595
2023-10-18 12:58:54,590
2023-10-18 13:01:01,586
2023-10-18 13:03:08,592
2023-10-18 13:05:15,585
2023-10-18 13:07:22,583
2023-10-18 13:09:29,577
2023-10-18 13:11:36,577
2023-10-18 13:13:43,573
2023-10-18 13:15:50,575
2023-10-18 13:17:58,568
2023-10-18 13:20:05,564
2023-10-18 13:22:12,564
2023-10-18 13:24:19,564
2023-10-18 13:26:26,561
2023-10-18 13:28:33,558
2023-10-18 13:30:40,554
2023-10-18 13:32:47,559
2023-10-18 13:34:54,555
2023-10-18 13:37:01,548
2023-10-18 13:39:08,548
2023-10-18 13:41:15,551
2023-10-18 13:43:22,552
2023-10-18 13:45:29,544
2023-10-18 13:47:36,543
2023-10-18 13:49:43,541
2023-10-18 13:51:50,537
2023-10-18 13:53:57,529
2023-10-18 13:56:04,528
2023-10-18 13:58:11,532
2023-10-18 14:00:18,536
2023-10-18 14:02:25,535
2023-10-18 14:04:32,537
2023-10-18 14:06:39,535
2023-10-18 14:08:46,531
2023-10-18 14:10:53,532
2023-10-18 14:13:00,531
2023-10-18 14:15:07,528
2023-10-18 14:19:21,524
2023-10-18 14:21:28,525
2023-10-18 14:23:35,520
2023-10-18 14:27:49,517
2023-10-18 14:29:57,516
2023-10-18 14:32:04,517
2023-10-18 14:38:25,523
2023-10-18 14:40:32,520
2023-10-18 14:42:39,519
2023-10-18 14:44:46,517
2023-10-18 14:46:53,512
2023-10-18 14:49:00,506
2023-10-18 14:51:07,507
2023-10-18 14:53:14,511
2023-10-18 14:55:21,509
2023-10-18 14:57:28,506
2023-10-18 14:59:35,504
2023-10-18 15:01:42,505
2023-10-18 15:03:49,507
2023-10-18 15:05:56,508
2023-10-18 15:08:03,502
2023-10-18 15:10:10,507
2023-10-18 15:12:17,506
2023-10-18 15:14:24,504
2023-10-18 15:16:31,500
2023-10-18 15:18:38,498
2023-10-18 15:20:45,495
2023-10-18 15:22:52,501
2023-10-18 15:24:59,500
2023-10-18 15:27:06,501
2023-10-18 15:29:13,500
2023-10-18 15:31:20,495
2023-10-18 15:33:27,494
2023-10-18 15:35:34,493
2023-10-18 15:37:41,491
2023-10-18 15:39:48,489
2023-10-18 15:41:55,493
2023-10-18 15:44:03,494
2023-10-18 15:46:10,494
2023-10-18 15:48:17,491
2023-10-18 15:50:24,492
2023-10-18 15:52:31,493
2023-10-18 15:54:38,487
2023-10-18 15:56:45,483
2023-10-18 15:58:52,482
2023-10-18 16:00:59,484
2023-10-18 16:03:06,485
2023-10-18 16:05:13,484
2023-10-18 16:07:20,482
2023-10-18 16:09:27,487
2023-10-18 16:11:34,486
2023-10-18 16:13:41,483
2023-10-18 16:15:48,480
2023-10-18 16:17:55,480
2023-10-18 16:20:02,477
2023-10-18 16:22:09,478
2023-10-18 16:24:16,477
2023-10-18 16:26:23,475
2023-10-18 16:28:30,476
2023-10-18 16:30:37,477
2023-10-18 16:32:44,477
2023-10-18 16:34:51,473
2023-10-18 16:36:58,478
2023-10-18 16:39:05,478
2023-10-18 16:43:19,475
2023-10-18 16:45:26,481
2023-10-18 16:47:31,479
2023-10-18 16:49:39,479
2023-10-18 16:51:46,477
2023-10-18 16:53:53,478
2023-10-18 16:56:00,478
2023-10-18 16:58:07,475
2023-10-18 17:00:14,477
2023-10-18 17:02:21,479
2023-10-18 17:04:28,483
2023-10-18 17:06:35,480
2023-10-18 17:08:42,482
2023-10-18 17:10:49,478
2023-10-18 17:12:56,482
2023-10-18 17:15:03,478
2023-10-18 17:17:10,476
2023-10-18 17:19:17,471
2023-10-18 17:21:24,470
2023-10-18 17:23:31,466
2023-10-18 17:25:38,466
2023-10-18 17:27:45,466
2023-10-18 17:29:52,476
2023-10-18 17:31:59,471
2023-10-18 17:34:06,470
2023-10-18 17:36:13,473
2023-10-18 17:38:20,474
2023-10-18 17:40:27,474
2023-10-18 17:42:34,474
2023-10-18 17:44:41,469
2023-10-18 17:46:48,466
2023-10-18 17:48:55,465
2023-10-18 17:51:02,466
2023-10-18 17:53:09,469
2023-10-18 17:55:16,466
2023-10-18 17:57:23,465
2023-10-18 17:59:30,468
2023-10-18 18:01:38,469
2023-10-18 18:03:45,465
2023-10-18 18:05:52,465
2023-10-18 18:07:59,466
2023-10-18 18:10:06,469
2023-10-18 18:12:13,474
2023-10-18 18:14:20,473
2023-10-18 18:16:27,472
2023-10-18 18:18:34,468
2023-10-18 18:20:41,467
2023-10-18 18:22:48,467
2023-10-18 18:24:55,462
2023-10-18 18:27:02,460
2023-10-18 18:29:09,461
2023-10-18 18:31:16,461
2023-10-18 18:33:23,459
2023-10-18 18:35:30,460
2023-10-18 18:37:37,465
2023-10-18 18:39:44,463
2023-10-18 18:41:51,459
2023-10-18 18:43:58,462
2023-10-18 18:46:05,460
2023-10-18 18:48:12,457
2023-10-18 18:50:19,463
2023-10-18 18:52:26,462
2023-10-18 18:54:33,454
2023-10-18 18:56:40,458
2023-10-18 18:58:47,457
2023-10-18 19:00:54,457
2023-10-18 19:03:01,459
2023-10-18 19:05:08,457
2023-10-18 19:07:15,456
2023-10-18 19:09:22,453
2023-10-18 19:11:29,452
2023-10-18 19:13:37,452
2023-10-18 19:15:44,453
2023-10-18 19:17:51,457
2023-10-18 19:19:58,460
2023-10-18 19:22:05,458
2023-10-18 19:24:12,457
2023-10-18 19:26:19,461
2023-10-18 19:28:26,462
2023-10-18 19:30:33,463
2023-10-18 19:32:40,464
2023-10-18 19:34:47,467
2023-10-18 19:36:54,466
2023-10-18 19:39:01,466
2023-10-18 19:41:08,468
2023-10-18 19:43:15,468
2023-10-18 19:45:22,467
2023-10-18 19:47:29,469
2023-10-18 19:49:36,473
2023-10-18 19:51:43,474
2023-10-18 19:53:50,476
2023-10-18 19:55:57,475
2023-10-18 19:58:04,476
2023-10-18 20:00:11,480
2023-10-18 20:02:18,482
2023-10-18 20:04:25,482
2023-10-18 20:06:32,483
2023-10-18 20:08:39,490
2023-10-18 20:10:46,485
2023-10-18 20:12:53,487
2023-10-18 20:15:00,492
2023-10-18 20:17:07,491
2023-10-18 20:19:14,492
2023-10-18 20:21:21,495
2023-10-18 20:23:28,498
2023-10-18 20:25:35,501
2023-10-18 20:27:43,502
2023-10-18 20:29:50,504
2023-10-18 20:31:57,506
2023-10-18 20:34:04,505
2023-10-18 20:36:11,507
2023-10-18 20:38:18,511
2023-10-18 20:40:25,518
2023-10-18 20:42:32,520
2023-10-18 20:44:39,518
2023-10-18 20:46:46,519
2023-10-18 20:48:53,525
2023-10-18 20:51:00,527
2023-10-18 20:53:07,531
2023-10-18 20:55:14,537
2023-10-18 20:57:21,538
2023-10-18 20:59:28,535
2023-10-18 21:01:35,534
2023-10-18 21:03:42,536
2023-10-18 21:05:49,538
2023-10-18 21:07:56,537
2023-10-18 21:10:03,536
2023-10-18 21:12:10,538
2023-10-18 21:14:17,539
2023-10-18 21:16:24,538
2023-10-18 21:18:31,537
2023-10-18 21:20:38,538
2023-10-18 21:22:45,535
2023-10-18 21:24:52,533
2023-10-18 21:26:59,537
2023-10-18 21:29:06,540
2023-10-18 21:31:13,539
2023-10-18 21:33:20,542
2023-10-18 21:35:28,542
2023-10-18 21:37:35,539
2023-10-18 21:39:42,539
2023-10-18 21:41:49,539
2023-10-18 21:43:56,540
2023-10-18 21:46:03,540
2023-10-18 21:48:10,542
2023-10-18 21:50:17,542
2023-10-18 21:52:24,543
2023-10-18 21:54:31,542
2023-10-18 21:58:45,541
2023-10-18 22:00:52,537
2023-10-18 22:02:59,537
2023-10-18 22:05:06,541
2023-10-18 22:07:13,537
2023-10-18 22:09:20,536
2023-10-18 22:11:27,537
2023-10-18 22:13:34,532
2023-10-18 22:15:41,537
2023-10-18 22:17:48,543
2023-10-18 22:19:55,552
2023-10-18 22:22:02,558
2023-10-18 22:24:09,572
2023-10-18 22:26:16,577
2023-10-18 22:28:23,583
2023-10-18 22:30:30,590
2023-10-18 22:32:37,595
2023-10-18 22:34:44,597
2023-10-18 22:36:51,610
2023-10-18 22:38:58,615
2023-10-18 22:41:05,617
2023-10-18 22:43:12,620
2023-10-18 22:45:19,624
2023-10-18 22:47:26,624
2023-10-18 22:49:34,628
2023-10-18 22:51:41,632
2023-10-18 22:53:48,635
2023-10-18 22:55:55,640
2023-10-18 22:58:02,646
2023-10-18 23:00:09,650
2023-10-18 23:02:16,653
2023-10-18 23:04:23,656
2023-10-18 23:06:30,659
2023-10-18 23:08:37,670
2023-10-18 23:10:44,673
2023-10-18 23:12:51,680
2023-10-18 23:14:58,686
2023-10-18 23:17:05,694
2023-10-18 23:19:12,698
2023-10-18 23:21:19,698
2023-10-18 23:23:26,703
2023-10-18 23:25:33,712
2023-10-18 23:27:40,719
2023-10-18 23:29:47,716
2023-10-18 23:31:54,721
2023-10-18 23:34:01,729
2023-10-18 23:36:08,732
2023-10-18 23:38:15,734
2023-10-18 23:40:22,739
2023-10-18 23:42:29,744
2023-10-18 23:44:36,746
2023-10-18 23:46:43,749
2023-10-18 23:48:50,752
2023-10-18 23:50:57,751
2023-10-18 23:53:02,755
2023-10-18 23:55:09,759
2023-10-18 23:57:17,769
2023-10-18 23:59:24,772
2023-10-19 00:01:31,776
2023-10-19 00:03:38,775
2023-10-19 00:05:45,776
2023-10-19 00:07:52,778
2023-10-19 00:09:59,782
2023-10-19 00:12:06,784
2023-10-19 00:14:13,782
2023-10-19 00:16:20,781
2023-10-19 00:18:27,788
2023-10-19 00:20:34,782
2023-10-19 00:22:41,784
2023-10-19 00:24:48,782
2023-10-19 00:26:55,786
2023-10-19 00:29:02,791
2023-10-19 00:31:09,795
2023-10-19 00:33:16,800
2023-10-19 00:35:23,804
2023-10-19 00:37:30,806
2023-10-19 00:39:37,809
2023-10-19 00:41:44,810
2023-10-19 00:43:51,806
2023-10-19 00:45:58,814
2023-10-19 00:48:05,816
2023-10-19 00:50:12,817
2023-10-19 00:52:19,818
2023-10-19 00:54:26,825
2023-10-19 00:56:33,829
2023-10-19 00:58:40,828
2023-10-19 01:00:47,826
2023-10-19 01:02:54,833
2023-10-19 01:05:01,836
2023-10-19 01:07:08,836
2023-10-19 01:09:15,837
2023-10-19 01:11:23,844
2023-10-19 01:13:30,838
2023-10-19 01:15:37,842
2023-10-19 01:17:44,844
2023-10-19 01:19:51,847
2023-10-19 01:21:58,852
2023-10-19 01:24:05,856
2023-10-19 01:26:12,862
2023-10-19 01:28:19,862
2023-10-19 01:30:26,864
2023-10-19 01:32:33,865
2023-10-19 01:34:40,875
2023-10-19 01:36:47,881
2023-10-19 01:38:54,883
2023-10-19 01:41:01,880
2023-10-19 01:43:08,882
2023-10-19 01:45:15,883
2023-10-19 01:47:22,880
2023-10-19 01:49:29,883
2023-10-19 01:51:36,886
2023-10-19 01:53:43,888
2023-10-19 01:55:50,884
2023-10-19 01:57:57,891
2023-10-19 02:00:04,891
2023-10-19 02:02:11,893
2023-10-19 02:04:18,895
2023-10-19 02:06:25,900
2023-10-19 02:08:32,902
2023-10-19 02:10:39,906
2023-10-19 02:12:46,905
2023-10-19 02:14:53,902
2023-10-19 02:17:00,897
2023-10-19 02:19:07,902
2023-10-19 02:21:14,896
2023-10-19 02:23:21,896
2023-10-19 02:25:29,901
2023-10-19 02:27:36,898
2023-10-19 02:29:43,903
2023-10-19 02:31:50,909
2023-10-19 02:33:57,909
2023-10-19 02:36:04,915
2023-10-19 02:38:11,915
2023-10-19 02:40:18,918
2023-10-19 02:42:25,919
2023-10-19 02:44:32,920
2023-10-19 02:46:39,922
2023-10-19 02:48:46,925
2023-10-19 02:50:53,929
2023-10-19 02:53:00,930
2023-10-19 02:55:07,932
2023-10-19 02:57:14,933
2023-10-19 02:59:21,932
2023-10-19 03:01:28,930
2023-10-19 03:03:35,934
2023-10-19 03:05:42,933
2023-10-19 03:07:49,934
2023-10-19 03:09:56,939
2023-10-19 03:12:03,938
2023-10-19 03:14:10,937
2023-10-19 03:16:17,942
2023-10-19 03:18:24,946
2023-10-19 03:20:31,948
2023-10-19 03:22:38,948
2023-10-19 03:24:45,948
2023-10-19 03:26:52,950
2023-10-19 03:28:59,950
2023-10-19 03:31:06,951
2023-10-19 03:33:13,958
2023-10-19 03:35:20,955
2023-10-19 03:37:27,959
2023-10-19 03:39:34,965
2023-10-19 03:41:42,957
2023-10-19 03:43:49,959
2023-10-19 03:45:56,958
2023-10-19 03:48:03,961
2023-10-19 03:50:10,967
2023-10-19 03:52:17,972
2023-10-19 03:54:24,973
2023-10-19 03:56:31,967
2023-10-19 03:58:38,965
2023-10-19 04:00:45,972
2023-10-19 04:02:52,979
2023-10-19 04:04:59,977
2023-10-19 04:07:06,973
2023-10-19 04:09:13,978
2023-10-19 04:11:20,975
2023-10-19 04:13:27,973
2023-10-19 04:15:34,961
2023-10-19 04:17:41,943
2023-10-19 04:19:48,924
2023-10-19 04:21:55,920
2023-10-19 04:24:02,909
2023-10-19 04:26:09,906
2023-10-19 04:28:16,909
2023-10-19 04:30:23,907
2023-10-19 04:32:30,909
2023-10-19 04:34:37,909
2023-10-19 04:36:44,910
2023-10-19 04:38:51,912
2023-10-19 04:40:58,909
2023-10-19 04:43:05,915
2023-10-19 04:45:12,917
2023-10-19 04:47:19,916
2023-10-19 04:49:26,920
2023-10-19 04:51:33,921
2023-10-19 04:53:40,922
2023-10-19 04:55:48,924
2023-10-19 04:57:55,928
2023-10-19 05:00:02,927
2023-10-19 05:02:09,932
2023-10-19 05:04:16,931
2023-10-19 05:06:23,930
2023-10-19 05:08:30,929
2023-10-19 05:10:37,929
2023-10-19 05:12:44,932
2023-10-19 05:14:51,930
2023-10-19 05:16:58,935
2023-10-19 05:21:12,934
2023-10-19 05:23:19,930
2023-10-19 05:25:26,929
2023-10-19 05:27:33,935
2023-10-19 05:29:40,940
2023-10-19 05:31:47,939
2023-10-19 05:33:54,935
2023-10-19 05:36:01,933
2023-10-19 05:38:08,927
2023-10-19 05:40:15,929
2023-10-19 05:42:22,932
2023-10-19 05:44:29,930
2023-10-19 05:46:36,927
2023-10-19 05:48:43,929
2023-10-19 05:50:50,931
2023-10-19 05:52:57,932
2023-10-19 05:55:04,932
2023-10-19 05:57:11,937
2023-10-19 05:59:18,931
2023-10-19 06:01:25,929
2023-10-19 06:03:32,921
2023-10-19 06:05:39,923
2023-10-19 06:07:46,924
2023-10-19 06:09:54,916
2023-10-19 06:12:01,909
2023-10-19 06:14:08,908
2023-10-19 06:16:15,904
2023-10-19 06:18:22,905
2023-10-19 06:20:29,901
2023-10-19 06:22:36,899
2023-10-19 06:24:43,894
2023-10-19 06:26:50,893
2023-10-19 06:28:57,897
2023-10-19 06:31:04,890
2023-10-19 06:33:11,888
2023-10-19 06:35:18,892
2023-10-19 06:37:25,886
2023-10-19 06:39:32,886
2023-10-19 06:41:39,882
2023-10-19 06:43:46,884
2023-10-19 06:45:53,880
2023-10-19 06:48:00,875
2023-10-19 06:50:07,875
2023-10-19 06:52:14,875
2023-10-19 06:54:21,875
2023-10-19 06:56:28,877
2023-10-19 06:58:33,876
2023-10-19 07:00:40,874
2023-10-19 07:02:47,876
2023-10-19 07:04:54,877
2023-10-19 07:07:01,875
2023-10-19 07:09:08,876
2023-10-19 07:11:15,876
2023-10-19 07:13:22,871
2023-10-19 07:15:30,873
2023-10-19 07:17:37,873
2023-10-19 07:19:44,871
2023-10-19 07:21:51,871
2023-10-19 07:23:58,869
2023-10-19 07:26:05,868
2023-10-19 07:28:12,862
2023-10-19 07:30:19,865
2023-10-19 07:32:26,857
2023-10-19 07:34:33,860
2023-10-19 07:36:40,859
2023-10-19 07:38:47,852
2023-10-19 07:40:54,848
2023-10-19 07:43:01,848
